customerID,gender,age_first_order,user_agent_brand,user_agent_os,ip_address_country,ip_address_geopoint,campaign,pages_visited_avg,high_revenue
5tmksn,F,21,Chrome,Windows,Czechia,POINT(14.5381 50.6867),True,11.0,False
608571,M,50,Chrome,Windows,India,POINT(77.2 28.6),True,12.6,True
616906,F,41,Chrome,Windows,United States,POINT(-121.8914 37.3387),False,11.0,False
624753,F,44,Firefox,Windows,United States,POINT(-71.8292 42.2857),True,10.166666666666666,True
633533,F,20,Chrome,Windows,United States,POINT(-74.1741 40.7355),False,13.0,False
642497,F,26,Safari,MacOS X,United States,POINT(-97.822 37.751),False,8.0,False
650856,M,59,Chrome,Windows,United States,POINT(-90.3469 38.5899),False,10.5,False
658790,M,38,Chrome,Windows,United States,POINT(-97.822 37.751),False,10.0,False
665949,M,38,Chrome,MacOS X,Taiwan,POINT(121 23.5),True,11.666666666666666,False
674316,F,,Chrome,Windows,Spain,POINT(-8.7226 42.2328),True,10.0,False
683143,M,71,Chrome,Windows,United States,POINT(-122.0318 38.0033),False,10.666666666666666,False
691007,F,68,Chrome,Windows,Australia,POINT(115.8621 -31.9674),False,15.0,False
699356,M,62,Chrome,Linux,Colombia,POINT(-74.0628 4.6492),False,13.5,False
6wnhpz,F,50,IE,Windows,United States,POINT(-97.822 37.751),True,11.333333333333334,False
705642,M,41,Chrome,Linux,Venezuela,POINT(-66 8),True,9.714285714285714,True
713114,F,59,Chrome,Windows,,,True,10.0,True
721220,M,54,Chrome,Windows,India,POINT(78.2667 29.15),True,8.0,False
730473,F,74,Firefox,Windows,Indonesia,POINT(106.7892 -6.5944),False,6.0,False
739801,,57,Firefox,Windows,United States,POINT(-77.539 39.018),True,9.571428571428571,False
748071,F,30,Firefox,Windows,China,POINT(116.3883 39.9289),False,14.0,False
756939,M,17,Chrome,Windows,Netherlands,POINT(5.2121 52.3802),False,9.5,False
764175,F,40,Chrome,Windows,United Kingdom,POINT(0.3868 51.4279),True,10.333333333333334,False
771337,F,58,Safari,MacOS X,India,POINT(79.83 11.93),False,9.0,False
779529,F,,Firefox,Linux,India,POINT(75.7679 11.3078),True,12.333333333333334,False
787712,,68,Chrome,Windows,United States,POINT(-77.3428 38.9599),False,12.0,False
793994,F,48,Chrome,Windows,Belgium,POINT(4.35 50.85),False,12.0,False
7ei4ix,F,43,Chrome,Windows,France,POINT(2.2665 48.7651),False,10.0,False
800745,M,51,Chrome,MacOS X,Germany,POINT(7.1 50.7333),False,12.75,False
810065,F,46,Chrome,Windows,Russia,POINT(37.6068 55.7386),False,12.0,False
819169,F,23,Chrome,Linux,Austria,POINT(15.45 47.0667),False,9.0,False
825575,M,50,Chrome,Windows,Germany,POINT(9.491 51.2993),True,12.333333333333334,False
832582,F,52,Chrome,Windows,Iran,POINT(46.2919 38.08),False,12.0,False
841767,,41,Chrome,Windows,United States,POINT(-73.5429 41.061),False,10.0,False
850465,M,57,Chrome,MacOS X,Romania,POINT(26.6667 47.75),True,9.125,True
858457,,38,Chrome,Windows,United States,POINT(-110.3607 31.5273),False,12.0,False
866619,F,48,Chrome,Windows,United States,POINT(-77.0417 38.8979),False,11.25,False
874445,F,45,IE,Windows,New Zealand,POINT(174.7667 -36.8667),False,12.0,False
882412,M,37,Chrome,Windows,Russia,POINT(37.6156 55.7522),False,12.0,False
890599,M,26,Chrome,Windows,Republic of Lithuania,POINT(24 56),False,20.0,False
898353,F,26,Chrome,Windows,Egypt,POINT(31.223 30.0355),False,9.0,False
900087,M,39,Chrome,Windows,United States,POINT(-80.3687 39.2824),False,10.0,False
909164,M,46,Chrome,Windows,United States,POINT(-112.0712 33.4499),False,11.333333333333334,False
916081,M,65,Chrome,Windows,Japan,POINT(140.4725 40.5931),False,11.666666666666666,False
921875,M,25,Chrome,Windows,Poland,POINT(20.8167 49.5833),False,12.0,False
92ayl3,F,51,Chrome,MacOS X,United States,POINT(-77.3428 38.9599),False,13.0,False
939645,,40,Chrome,MacOS X,United States,POINT(-97.822 37.751),False,10.666666666666666,False
946557,M,31,Chrome,Windows,Australia,POINT(151.0799 -33.881),True,8.5,False
956038,M,49,Chrome,Windows,United Kingdom,POINT(-0.1224 51.4964),True,9.0,True
963944,M,61,Chrome,Windows,United States,POINT(-83.1763 42.3223),False,15.0,False
972948,,20,Chrome,Windows,Brazil,POINT(-49.3833 -20.8),True,10.0,False
981299,F,40,Chrome,Windows,Brazil,POINT(-47.3344 -22.7403),True,7.0,False
989118,F,52,Chrome,Windows,Republic of Korea,POINT(126.9743 37.5111),False,15.0,False
995123,M,58,Chrome,Windows,United States,POINT(-74.2915 40.5525),True,14.5,False
9fcbgm,M,74,Chrome,Windows,United States,POINT(-122.3891 47.2843),True,18.0,False
a63nfl,F,55,Chrome,Windows,Norway,POINT(10.75 59.95),True,14.666666666666666,False
aukuv8,,56,Chrome,Windows,Canada,POINT(-79.3889 43.6641),True,11.5,False
bqd499,,72,Chrome,Windows,Germany,POINT(13.1209 51.1209),False,15.0,False
cgxf9j,M,61,Chrome,Windows,United States,POINT(-97.822 37.751),True,11.0,False
d1je0k,M,51,Chrome,Linux,Iran,POINT(51.4231 35.6961),False,18.0,False
e0480r,M,28,Chrome,Windows,China,POINT(108.3167 22.8167),False,10.0,False
errvqi,,71,Chrome,Windows,,,False,16.0,False
fd6kh9,F,32,Chrome,MacOS X,United States,POINT(-90.2165 38.6304),True,11.666666666666666,False
fvov2v,F,49,Firefox,Windows,United States,POINT(-97.822 37.751),False,14.5,False
giyz0c,M,35,Firefox,Windows,United States,POINT(-73.838 42.6929),False,13.0,False
h5duu9,M,65,Chrome,Windows,United States,POINT(-122.1826 37.3762),False,15.0,False
hwwtma,,,Chrome,Windows,United States,POINT(-122.3422 47.6344),False,11.0,False
imyl25,M,,Chrome,Windows,Sweden,POINT(18.056 59.3247),False,13.0,False
jjk222,F,61,Chrome,MacOS X,United States,POINT(-97.822 37.751),False,13.0,False
kasden,F,64,Safari,MacOS X,Indonesia,POINT(106.8286 -6.175),True,6.666666666666667,False
l5easw,M,36,Safari,MacOS X,Republic of Korea,POINT(126.9743 37.5111),True,9.5,False
lxg2g3,F,49,Chrome,Windows,Germany,POINT(7.1333 50.55),True,12.0,False
mluvfm,M,77,Chrome,Windows,United Kingdom,POINT(-0.1 51.3833),False,13.0,False
nc9wpa,M,77,Chrome,Windows,Luxembourg,POINT(6.1667 49.75),False,14.0,False
o4zo6u,F,64,Chrome,Windows,United States,POINT(-87.8771 42.1058),False,6.0,False
ozl38r,M,39,Chrome,Windows,Pakistan,POINT(67.0097 30.199),True,10.0,False
phimhv,M,35,Chrome,Windows,China,POINT(123.4328 41.7922),True,13.0,False
q7s0ei,M,29,Chrome,Windows,Norway,POINT(10.75 59.95),False,7.0,False
qwd3ch,F,75,Chrome,Windows,United States,POINT(-97.822 37.751),True,5.5,False
rw747o,F,44,Chrome,Windows,Brazil,POINT(-43.2192 -22.8305),True,8.0,False
slos98,F,28,Chrome,Windows,United States,POINT(-122.1826 37.3762),True,9.0,False
t6pxeo,F,67,Chrome,Linux,Tunisia,POINT(9 34),False,14.0,False
u9ihqb,M,48,Chrome,Windows,Ivory Coast,POINT(-4.0127 5.3097),False,7.0,False
v4zt5l,F,37,Chrome,Windows,Russia,POINT(39.7139 47.2364),False,9.5,False
vokaqe,M,66,Chrome,Windows,United States,POINT(-73.6862 40.7939),True,11.5,False
wgotsh,M,24,Chrome,Windows,United States,POINT(-110.3607 31.5273),False,8.0,False
x6yueu,,24,Chrome,Windows,United States,POINT(-97.822 37.751),False,18.0,True
xtx3mq,,70,Chrome,MacOS X,Egypt,POINT(31.2859 30.0771),True,12.666666666666666,False
ylg9oc,F,61,Chrome,Windows,,,False,11.0,False
zbpefy,F,51,Chrome,Windows,United States,POINT(-94.6074 31.6995),True,17.0,False
000887,F,27,Chrome,Linux,France,POINT(3.0435 50.3026),True,13.5,False
008885,,48,Chrome,Windows,United Kingdom,POINT(-0.0955 51.5092),True,10.0,False
016322,,49,Firefox,Linux,United States,POINT(-74.573 40.6761),False,14.0,False
027163,M,53,Chrome,Windows,United States,POINT(-97.822 37.751),True,9.166666666666666,False
033949,F,66,Chrome,Windows,Italy,POINT(9.397 45.8559),False,14.0,False
042299,M,66,Safari,MacOS X,United States,POINT(-122.1206 47.6801),False,11.0,False
051419,M,44,Firefox,Windows,United States,POINT(-84.4569 39.162),True,10.5,False
061070,F,29,Chrome,Windows,South Africa,POINT(24 -29),False,12.0,False
070005,M,22,Safari,MacOS X,United States,POINT(-110.3607 31.5273),False,6.0,False
077412,M,32,Firefox,Windows,,,False,11.5,False
085549,M,37,Chrome,Windows,New Zealand,POINT(172.6333 -43.5333),False,9.6,False
093384,M,30,Chrome,MacOS X,United States,POINT(-89.7184 40.7442),True,15.0,False
0j6rae,M,60,Chrome,Windows,Angola,POINT(18.5 -12.5),True,10.666666666666666,False
102124,F,62,Chrome,MacOS X,Republic of Korea,POINT(126.9741 37.5112),False,8.0,False
109498,F,73,Chrome,Windows,China,POINT(116.9972 36.6683),True,10.333333333333334,False
117388,M,53,Chrome,Windows,,,False,14.0,True
125653,M,25,Chrome,Windows,Canada,POINT(-75.8265 45.3433),False,8.0,False
134469,M,41,Chrome,MacOS X,United States,POINT(-97.822 37.751),True,9.25,False
143248,F,62,Chrome,Windows,United States,POINT(-76.6642 39.3041),True,10.333333333333334,False
150872,M,23,Chrome,MacOS X,United States,POINT(-97.822 37.751),True,10.0,False
159697,,16,Chrome,Windows,Japan,POINT(136.0829 35.1408),False,9.5,False
167579,,,Chrome,MacOS X,Greece,POINT(23.9333 37.8833),True,12.0,False
176297,F,45,IE,Windows,United States,POINT(-98.4129 34.0127),True,9.25,False
183156,F,35,Chrome,Windows,,,False,9.0,False
189635,F,40,Chrome,MacOS X,China,POINT(116.3883 39.9289),False,8.666666666666666,False
196943,M,23,Chrome,Linux,Armenia,POINT(45 40),True,13.666666666666666,False
1z5i2v,M,20,Chrome,MacOS X,United States,POINT(-122.3933 37.7697),False,9.0,False
208889,M,19,Chrome,Windows,United States,POINT(-97.822 37.751),True,9.0,False
216894,M,23,Firefox,Windows,Brazil,POINT(-43.2037 -22.8864),False,11.0,False
223695,F,54,Safari,MacOS X,United States,POINT(-97.822 37.751),False,14.0,False
231930,F,44,IE,Windows,China,POINT(116.3883 39.9289),False,12.0,False
240504,,,Chrome,MacOS X,United States,POINT(-122.1661 37.4241),False,13.0,False
248317,F,59,Safari,MacOS X,Brazil,POINT(-43.8988 -19.9553),False,9.0,False
256716,,67,Chrome,MacOS X,United Kingdom,POINT(-1.4667 52.4667),False,9.333333333333334,False
265515,M,22,Chrome,Linux,United States,POINT(-83.4551 45.0657),False,11.0,False
273431,F,36,Chrome,Windows,Canada,POINT(-122.2835 49.0423),True,18.0,False
280237,M,,Safari,MacOS X,Japan,POINT(139.7677 35.6427),False,13.333333333333334,False
288525,M,17,IE,Windows,France,POINT(-1.3532 47.133),False,11.0,False
296619,F,,Firefox,Linux,El Salvador,POINT(-89.5597 13.9942),False,12.0,False
2olk9c,F,36,Chrome,Windows,United Kingdom,POINT(-0.1224 51.4964),False,15.0,False
305310,M,45,Chrome,Windows,Denmark,POINT(12.0564 55.7123),False,8.0,False
312886,M,56,Safari,MacOS X,United States,POINT(-89.4012 43.0731),False,7.0,False
321056,F,70,Chrome,MacOS X,China,POINT(123.4328 41.7922),False,12.25,False
32hd1j,F,43,Safari,MacOS X,Iran,POINT(51.4231 35.6961),False,11.0,False
338990,M,54,Chrome,MacOS X,Ukraine,POINT(30.5233 50.45),False,10.6,False
347868,M,55,Chrome,Windows,United States,POINT(-75.5281 39.7157),False,10.333333333333334,False
355433,F,63,Chrome,Windows,Japan,POINT(139.69 35.69),False,13.666666666666666,False
362395,F,74,Firefox,Windows,Brazil,POINT(-52.3333 -31.7667),True,11.666666666666666,False
367679,,65,Chrome,MacOS X,China,POINT(116.3883 39.9289),False,12.0,False
375339,M,31,Chrome,Windows,Venezuela,POINT(-66.9167 10.5),True,10.5,False
382775,F,61,Chrome,Windows,United States,POINT(-80.8186 35.0508),False,14.5,False
389821,M,42,Chrome,MacOS X,United States,POINT(-97.822 37.751),True,7.8,False
398305,F,53,Chrome,Windows,China,POINT(106.5528 29.5628),False,18.0,False
3w2uxd,F,46,IE,Windows,United States,POINT(-78.3875 36.6676),True,9.0,False
406429,M,15,Chrome,MacOS X,Japan,POINT(139.7677 35.6427),False,7.0,False
413619,M,56,Firefox,Windows,United States,POINT(-97.822 37.751),False,12.0,False
422243,M,60,Firefox,Windows,United States,POINT(-73.9396 42.8142),False,7.666666666666667,False
42jk8m,M,48,Chrome,Windows,United States,POINT(-74.3296 40.6987),False,15.0,False
437275,M,18,Chrome,Windows,United States,POINT(-80.6862 28.3067),False,15.0,False
445167,M,56,Chrome,MacOS X,United Kingdom,POINT(-0.1224 51.4964),False,12.0,False
453195,F,16,Chrome,Windows,United States,POINT(-110.3607 31.5273),True,21.0,False
460981,F,21,Chrome,Linux,United States,POINT(-97.822 37.751),False,12.5,False
467226,F,52,Chrome,MacOS X,United States,POINT(-80.1358 25.7829),False,10.0,False
476084,F,33,Chrome,Windows,United Kingdom,POINT(-0.45 52.1333),True,9.0,False
484091,F,25,Firefox,Windows,United States,POINT(-82.2464 34.8601),False,9.0,False
492955,F,53,IE,Windows,United States,POINT(-97.822 37.751),True,9.5,True
499669,F,63,Firefox,Windows,Hong Kong,POINT(114.1667 22.25),False,10.0,False
4wjaa2,F,47,Chrome,MacOS X,Italy,POINT(12.1097 43.1479),False,9.0,False
508129,M,72,Chrome,MacOS X,United States,POINT(-97.822 37.751),True,9.8,True
516297,M,,Chrome,MacOS X,Brazil,POINT(-43.2192 -22.8305),False,11.0,False
523307,F,60,Safari,MacOS X,India,POINT(77 20),False,10.0,False
533159,M,63,Chrome,Windows,,,False,10.5,False
541043,F,71,Chrome,MacOS X,India,POINT(80.2833 13.0833),True,10.0,False
547546,F,44,Chrome,Windows,United States,POINT(-74.1764 41.078),False,9.0,False
555187,F,55,Chrome,MacOS X,United States,POINT(-88.6388 36.7364),False,18.0,False
565064,F,42,Chrome,MacOS X,Germany,POINT(12.0954 49.0168),True,11.333333333333334,False
574782,F,63,Chrome,Windows,Ecuador,POINT(-78.5 -0.2167),False,12.0,False
582275,F,48,Edge,Windows,Netherlands,POINT(4.8995 52.3824),False,9.4,False
590516,M,38,Chrome,Windows,United States,POINT(-74.3871 41.0849),True,12.333333333333334,False
598526,M,,Chrome,Windows,Germany,POINT(9.491 51.2993),False,8.285714285714286,True
5x2wyw,M,46,Chrome,Windows,United States,POINT(-112.0777 33.4549),False,11.0,False
610738,,51,Firefox,Linux,United States,POINT(-97.822 37.751),False,12.0,False
618073,F,68,Chrome,Windows,United States,POINT(-71.0843 42.3626),True,8.333333333333334,False
625993,M,19,Chrome,Windows,United States,POINT(-97.822 37.751),False,11.0,False
633576,F,55,Chrome,Windows,Japan,POINT(139.69 35.69),False,12.666666666666666,False
642519,F,41,Chrome,Windows,Philippines,POINT(122.3894 10.7808),False,10.0,False
651073,M,57,Chrome,Windows,Russia,POINT(37.6184 55.7485),False,9.0,False
659540,F,34,Chrome,Windows,South Africa,POINT(28.0583 -26.2309),True,9.8,False
667800,M,,Safari,MacOS X,Germany,POINT(9.491 51.2993),True,10.0,False
674381,M,18,Chrome,MacOS X,Hungary,POINT(19.0514 47.4925),True,12.0,False
683678,F,68,Chrome,MacOS X,United States,POINT(-80.0601 39.4841),False,10.5,False
691114,F,,Firefox,Windows,United States,POINT(-97.822 37.751),False,9.2,False
699547,M,42,Chrome,Windows,Japan,POINT(139.7677 35.6427),False,8.5,False
702319,F,15,Chrome,Windows,Brazil,POINT(-42.0333 -20.25),False,12.0,False
709071,F,35,Chrome,MacOS X,Brazil,POINT(-43.2192 -22.8305),False,10.333333333333334,False
717315,F,22,Firefox,Linux,United States,POINT(-74.2915 40.5525),False,10.0,False
727145,M,25,Chrome,Windows,United Kingdom,POINT(-0.1224 51.4964),False,16.0,False
734381,F,55,Safari,MacOS X,,,False,11.0,False
743360,F,38,Chrome,Windows,Netherlands,POINT(6.2 52.25),True,10.0,False
752534,F,64,Firefox,Linux,United States,POINT(-110.3607 31.5273),False,11.0,False
761455,M,27,Firefox,Windows,India,POINT(75.9167 17.6833),True,9.6,False
768762,M,,Chrome,Windows,United States,POINT(-97.822 37.751),True,9.0,False
775851,F,46,Chrome,Windows,United States,POINT(-81.9229 28.9175),False,11.75,False
784687,F,59,Firefox,Linux,South Africa,POINT(28.0583 -26.2309),False,13.5,False
792196,M,18,Safari,MacOS X,Brazil,POINT(-51.6328 -24.2823),False,10.0,False
7bkzrc,M,19,Firefox,Windows,Canada,POINT(-76.4717 44.2569),True,10.0,False
7y920u,F,61,Chrome,Windows,Germany,POINT(9.491 51.2993),False,10.0,False
807095,M,60,Safari,MacOS X,Sweden,POINT(18.056 59.3247),False,16.666666666666668,False
817406,F,74,Chrome,MacOS X,Netherlands,POINT(4.9541 52.2964),False,10.0,False
823860,M,,Chrome,Windows,Sweden,POINT(18.056 59.3247),False,13.0,False
831305,F,60,Chrome,Linux,United States,POINT(-110.3607 31.5273),False,11.0,False
839214,F,48,Safari,MacOS X,United States,POINT(-74.2915 40.5525),False,13.0,False
847180,M,66,Chrome,Windows,Myanmar [Burma],POINT(98 22),True,12.0,True
855269,M,50,IE,Windows,United States,POINT(-84.1494 33.9791),False,18.0,False
862252,F,56,Chrome,MacOS X,Spain,POINT(-3.684 40.4172),False,14.5,False
86io1l,M,31,Chrome,Windows,Japan,POINT(139.7677 35.6427),True,13.0,False
878780,M,65,Chrome,Linux,United States,POINT(-97.822 37.751),False,8.5,False
885634,M,40,Firefox,Windows,United States,POINT(-122.1206 47.6801),False,10.5,False
893653,M,46,Chrome,Windows,Poland,POINT(21.0362 52.2394),False,9.6,False
8c5mxw,F,47,Chrome,Windows,Japan,POINT(139.69 35.69),False,16.5,False
900400,F,74,Chrome,MacOS X,United States,POINT(-72.7032 41.7779),False,10.0,False
909221,,,Chrome,Windows,United States,POINT(-117.1649 32.8072),False,7.0,False
916212,F,67,Firefox,Windows,United States,POINT(-105.0128 39.8158),False,12.333333333333334,False
924233,M,,Chrome,Windows,China,POINT(104.0667 30.6667),False,8.0,False
931208,M,,Firefox,Windows,United States,POINT(-110.3607 31.5273),True,10.5,False
940231,M,45,Safari,MacOS X,Colombia,POINT(-74.0758 4.5981),False,10.333333333333334,False
948259,,70,Safari,MacOS X,Japan,POINT(135.3333 34.7167),False,13.0,False
956171,M,71,Firefox,Windows,Japan,POINT(139.7677 35.6427),False,21.0,False
964210,F,14,Chrome,Windows,Russia,POINT(34.4667 62.9167),False,10.0,False
971415,M,63,Chrome,Windows,Russia,POINT(37.6068 55.7386),False,9.75,False
979825,M,39,Chrome,Windows,Japan,POINT(139.69 35.69),False,15.0,False
987686,F,62,Chrome,MacOS X,United Kingdom,POINT(-0.1224 51.4964),False,12.0,False
993950,F,31,Chrome,MacOS X,United States,POINT(-86.2539 32.404),False,11.0,False
999768,F,44,Chrome,MacOS X,United States,POINT(-86.2539 32.404),True,8.428571428571429,True
a4qdn4,M,52,Chrome,Windows,United Kingdom,POINT(-0.1224 51.4964),False,9.0,False
awe6d5,F,50,Chrome,Windows,Vietnam,POINT(106.8167 10.95),True,9.25,False
bplbqh,M,53,Chrome,Windows,United States,POINT(-123.1341 44.1027),True,12.0,False
c9ramg,F,38,Chrome,Linux,Republic of Korea,POINT(126.9741 37.5112),False,15.0,False
d1pk4t,F,42,Chrome,Linux,United States,POINT(-86.2539 32.404),False,16.0,False
e251je,M,73,Chrome,Windows,China,POINT(126.65 45.75),True,13.0,False
es0wsq,F,34,Chrome,MacOS X,Italy,POINT(12.1097 43.1479),False,10.5,False
fesjgo,M,71,Safari,MacOS X,United States,POINT(-78.8986 35.994),False,13.5,False
fyxrw6,F,45,Firefox,Windows,Japan,POINT(139.7677 35.6427),False,10.0,False
gr8b7h,F,50,Chrome,MacOS X,United States,POINT(-147.6263 64.8145),False,15.0,False
hi9gii,M,,Firefox,Windows,Russia,POINT(37.6184 55.7485),True,12.333333333333334,False
i90mqu,M,41,Firefox,Windows,,,False,10.0,False
jb4ce9,F,43,Chrome,Windows,Poland,POINT(21 52.25),False,11.5,False
k3oxyz,F,64,Chrome,Linux,United States,POINT(-97.822 37.751),False,16.0,False
kphvn7,M,65,Chrome,Windows,United States,POINT(-97.822 37.751),False,9.0,False
lf592o,F,61,Chrome,Windows,France,POINT(7.3784 48.1258),True,10.5,False
m4hete,F,47,Chrome,Windows,Japan,POINT(139.6489 35.8569),False,14.0,False
mvv7y0,M,18,Chrome,Windows,Russia,POINT(37.6068 55.7386),False,11.0,False
nkvuj8,F,,Chrome,Windows,Germany,POINT(9.491 51.2993),False,11.666666666666666,False
o82p1a,M,16,Chrome,MacOS X,China,POINT(116.3883 39.9289),False,11.0,False
ow0bbb,F,55,Chrome,Windows,United States,POINT(-77.4728 39.0481),False,10.5,False
pdq3ts,F,45,Firefox,Linux,Netherlands,POINT(4.8995 52.3824),False,12.0,False
q4tqtu,M,39,Chrome,Windows,United States,POINT(-97.822 37.751),False,13.0,False
quh5nq,M,55,Chrome,Windows,United States,POINT(-115.2124 36.0781),False,9.5,False
rhyv58,F,25,Chrome,Windows,United States,POINT(-84.4822 34.6948),True,13.5,False
s69qrl,F,57,Safari,MacOS X,United States,POINT(-121.8914 37.3388),True,7.2,True
sxnfz1,M,16,Chrome,Windows,China,POINT(116.9972 36.6683),False,7.0,False
tqkzwi,F,75,Chrome,MacOS X,China,POINT(116.3883 39.9289),True,10.5,False
uaysp9,F,76,Chrome,Windows,Spain,POINT(-3.6838 40.4167),False,12.0,False
v535g1,F,33,Chrome,Windows,Madagascar,POINT(47 -20),False,9.5,False
vp1rbx,M,57,Chrome,Windows,Germany,POINT(9.491 51.2993),False,14.0,False
wh6hdl,F,41,Chrome,Windows,Spain,POINT(-6.4075 38.6832),True,15.0,False
x190i4,,,Chrome,MacOS X,Japan,POINT(139.7677 35.6427),True,12.5,True
xr7ls5,M,67,Chrome,Windows,Japan,POINT(139.7677 35.6427),False,16.0,False
ydxm5z,M,70,Chrome,Windows,United States,POINT(-97.822 37.751),True,9.5,False
z4oest,F,59,Chrome,Windows,United States,POINT(-80.2401 25.8124),False,12.5,False
zt7gze,M,23,Chrome,Windows,China,POINT(120.5715 30.011),False,11.0,False
002158,M,68,Firefox,Windows,Australia,POINT(153.044 -27.481),False,14.0,False
010311,,31,Firefox,MacOS X,United States,POINT(-78.6253 35.7977),True,15.0,False
018177,M,16,Chrome,Windows,India,POINT(76.8333 17.3333),False,12.5,False
028250,M,61,Chrome,Windows,United States,POINT(-111.9665 40.5598),False,11.75,False
035516,F,49,Chrome,Windows,,,False,14.0,False
042967,F,37,Chrome,Windows,United States,POINT(-94.566 39.1068),False,21.0,False
052860,M,75,Chrome,Windows,China,POINT(104.0667 30.6667),False,8.5,False
061310,M,59,Chrome,MacOS X,United States,POINT(-110.3607 31.5273),True,9.8,True
070271,F,,Chrome,Windows,Russia,POINT(37.6184 55.7485),False,13.333333333333334,False
077663,M,64,Chrome,Windows,United States,POINT(-87.3771 41.5441),False,12.75,True
085677,M,74,Chrome,MacOS X,United States,POINT(-82.7551 27.9112),True,9.333333333333334,False
093778,F,58,Chrome,Windows,New Zealand,POINT(176.2516 -38.14),True,11.25,False
0i33tz,M,27,Edge,Windows,United States,POINT(-122.0318 38.0033),False,10.0,False
100119,M,29,Chrome,Windows,United States,POINT(-97.822 37.751),True,9.0,False
107836,F,54,Firefox,MacOS X,,,False,8.8,False
114509,M,59,Chrome,MacOS X,United States,POINT(-118.4165 33.9192),False,10.0,False
124108,,49,Chrome,MacOS X,Belgium,POINT(4.35 50.85),False,9.0,False
133468,M,61,Firefox,Windows,United States,POINT(-93.6091 41.6005),True,9.0,False
142584,F,,Firefox,Windows,Japan,POINT(139.7677 35.6427),False,13.0,False
150038,F,31,Chrome,Windows,United States,POINT(-105.4556 38.4779),True,8.0,False
159318,F,73,Chrome,Windows,United States,POINT(-97.822 37.751),False,15.0,False
167013,M,17,Chrome,MacOS X,Colombia,POINT(-74.0628 4.6492),True,14.5,False
175155,M,32,Safari,MacOS X,China,POINT(102.7183 25.0389),False,11.0,False
182419,M,62,Chrome,MacOS X,New Zealand,POINT(174.765 -36.85),False,11.0,False
188955,,43,Firefox,Linux,United States,POINT(-97.822 37.751),False,8.0,True
195916,F,37,Chrome,MacOS X,Japan,POINT(139.3544 35.5531),True,7.0,False
1l8g1s,,20,Chrome,Windows,Poland,POINT(21.9 52.8),False,11.0,False
203953,M,30,Firefox,Windows,South Africa,POINT(24 -29),True,11.0,False
212407,,36,Chrome,Windows,Iraq,POINT(44 33),False,12.0,False
220154,F,19,Safari,MacOS X,,,False,14.5,False
228411,F,71,Chrome,Windows,China,POINT(116.9972 36.6683),False,13.5,False
236444,M,69,Chrome,Windows,United States,POINT(-97.822 37.751),True,13.0,True
244517,M,,Chrome,Windows,Japan,POINT(139.7677 35.6427),False,19.0,False
253162,F,69,Firefox,Windows,Hong Kong,POINT(114.15 22.291),False,8.666666666666666,False
262344,M,55,Chrome,Windows,United States,POINT(-74.0104 40.7087),False,11.0,True
270564,F,26,Chrome,Windows,United States,POINT(-117.1649 32.8072),True,8.5,False
277471,M,44,Chrome,Windows,Republic of Korea,POINT(126.9741 37.5112),False,17.0,False
286456,M,25,Chrome,Windows,Republic of Moldova,POINT(27.9289 47.7617),False,16.0,False
294598,F,,Chrome,Windows,Canada,POINT(-113.2854 54.7169),False,14.5,False
2d9vei,F,38,Chrome,Windows,Mexico,POINT(-99.1386 19.4342),True,10.75,False
302438,M,43,Chrome,Windows,United States,POINT(-97.822 37.751),False,16.0,False
311894,F,20,Chrome,Windows,China,POINT(115.275 39.8897),True,10.0,False
319455,F,44,Chrome,Windows,United States,POINT(-86.542 35.9593),True,9.833333333333334,False
327653,F,22,Edge,Windows,China,POINT(116.3883 39.9289),True,15.666666666666666,False
337536,F,65,Chrome,Windows,Republic of Korea,POINT(126.9743 37.5111),False,9.5,False
346533,,,Chrome,Windows,United States,POINT(-121.8914 37.3388),True,8.5,True
354801,F,45,Firefox,Windows,United States,POINT(-97.822 37.751),True,10.25,False
362009,M,46,Chrome,Windows,Brazil,POINT(-46.55 -23.7),False,10.0,False
368085,F,28,Safari,MacOS X,United States,POINT(-78.0702 35.1638),False,9.5,False
375427,M,43,Firefox,MacOS X,United States,POINT(-89.4131 31.3156),True,10.5,False
382959,F,63,Chrome,Windows,Zambia,POINT(30 -15),False,11.0,False
389926,,,Chrome,Linux,United States,POINT(-97.822 37.751),False,12.333333333333334,False
398366,F,64,Chrome,Windows,China,POINT(117.1767 39.1422),False,11.333333333333334,False
3ux5eu,F,70,Safari,MacOS X,France,POINT(2.2833 48.9167),True,7.666666666666667,False
405951,F,15,Edge,Windows,Russia,POINT(36.5802 50.6107),False,7.0,False
412541,M,55,Chrome,Windows,United States,POINT(-88.1031 42.9734),False,8.666666666666666,True
421098,M,28,Chrome,Windows,Republic of Korea,POINT(126.9741 37.5112),True,8.8,False
429635,F,,Firefox,Windows,Canada,POINT(-63.0165 46.2716),False,11.0,False
436750,F,54,Chrome,Windows,United Arab Emirates,POINT(55.3081 25.2639),False,10.4,False
444716,F,35,Chrome,Windows,United States,POINT(-117.0439 33.5363),True,11.0,False
451687,M,23,Chrome,Windows,United States,POINT(-97.822 37.751),False,9.5,False
461003,M,54,Chrome,Windows,China,POINT(115.275 39.8897),True,10.5,False
467375,F,31,Chrome,Windows,United States,POINT(-97.822 37.751),False,12.0,False
476173,M,17,Chrome,Windows,China,POINT(113.25 23.1167),False,12.0,False
